ALL COMETS IN THE LATEST CATALOGUE WITH LISTED 1/Aorig; ANGLES CALCULATED WITH MY CODE                                                                                    *                 
comet      class omega_e   Omega_e     cos i_e    sinb_e    omega_g    Omega_g	   cos i_g    sin b_g   alpha_g    l_g         F           q          x                   *
C/1886 T1   1B   86.348400 138.971300  -0.201341   0.977533 146.865474 265.707098  -0.650334   0.415229 314.367021 108.708621  -0.528272   0.663317      46.
C/1887 B2   2B  159.423100 281.511300  -0.246556   0.340614 144.568410  23.011116   0.699332   0.414390  50.211548 176.557563  -0.482700   1.630145   10004.
C/1887 J1   2B   15.087600 246.845100   0.953465   0.078480 166.732787 195.870779   0.715755   0.160267  46.479522   6.291525  -0.217870   1.393813    4276.
C/1888 D1   1B  359.904900 246.962300   0.740239  -0.001116 128.108920 223.883061   0.907532   0.330458  74.060418 354.718880  -0.171306   0.698772    6648.
C/1888 R1   1A  340.464200 358.975100  -0.971896  -0.078720 258.473913  21.956682  -0.481958  -0.858525 289.964048 134.890919   0.300614   1.814916      48.
C/1888 U1   1B  290.808700 139.089600   0.554227  -0.778072 333.250790 226.716870  -0.190899  -0.441809 192.286135 232.212832  -0.774546   1.527853    5626.
C/1889 G1   1B  236.061800 312.221200  -0.960545  -0.230743 197.793619  17.822469  -0.300771  -0.291439 341.674194 192.308790   0.529298   2.255596     933.
C/1889 O1   2A  345.861900 287.711500   0.406871  -0.223128 279.381355  81.244669   0.954385  -0.294587  92.919343   1.065874  -0.028675   1.039721    2899.
C/1890 F1   1B   68.927300 321.877900  -0.508576   0.803437  24.234004  50.632414   0.201334   0.402059 167.297459  55.810794   0.718241   1.907582      89.
C/1890 O2   2B  163.052300 101.659000  -0.155354   0.287960 190.341868 217.838250  -0.914558  -0.072608 293.511681  28.363261   0.057779   1.260223     916.
C/1892 E1   1B   24.497400 242.429700   0.780428   0.259259 151.253871 221.635450   0.871843   0.235552  63.777548  16.076798  -0.202304   1.026832    1187.
C/1892 F1   1B  129.318900 254.939000   0.005308   0.773620 152.941279 338.867197   0.843107   0.244623  60.403415 135.566941  -0.234292   1.970726     846.
C/1892 Q1   1B  252.653000 266.034600   0.907769  -0.400392  67.736444 188.746297   0.814663   0.536702 105.093824 252.065700   0.235847   0.975989     -27.
C/1893 N1   2A   47.117600 338.833700  -0.939576   0.250851 346.384134  26.504176  -0.363163  -0.219339 201.853049  31.531253  -0.397240   0.674549     987.
C/1894 G1   2B  324.184300 207.885200   0.052918  -0.584360  22.274681 288.687712   0.440627   0.340267 152.057330 298.918697   0.565321   0.983032   11206.
C/1895 W1   1B  272.666500 321.955400  -0.783978  -0.620116 228.957983  36.000758  -0.062880  -0.752736 354.518994 211.869551   0.986555   0.191978    -172.
C/1896 V1   1B  172.339400  87.931500  -0.830367   0.074280 355.052257   8.113451  -0.896154  -0.038271 243.742070  12.549562  -0.033839   1.062791       5.
C/1898 F1   1B   47.307300 263.868100   0.300220   0.701095  68.288408 343.190711   0.973151   0.213841  95.000473  50.937871   0.036416   1.095261   18475.
C/1898 L1   1A  233.269300  75.408700   0.343073  -0.752814 217.843567 169.636183  -0.620543  -0.481096 314.940358 323.897535   0.595839   1.701595      68.
C/1898 V1   1B    4.641700  97.244300   0.923849   0.030974  11.572569 189.423077   0.130363   0.198897 172.355789 190.952210   0.386382   2.284591     -71.
C/1899 E1   1B    8.710100  26.408100  -0.831654   0.084091 274.819507  46.052754  -0.632867  -0.771523 264.131297 128.464079  -0.100377   0.326576    -109.
C/1900 B1   1B   24.409500  41.794300  -0.833390   0.228400 275.957916  43.545461  -0.738149  -0.670994 264.580738 125.498152  -0.093974   1.331529      57.
C/1900 O1   2B   12.422500 329.413600   0.461219   0.190872 300.230632 109.561422   0.613123  -0.682554 122.972258  63.105554  -0.542964   1.014835     610.
C/1902 R1   1B  152.983800  50.740700  -0.916047   0.182184  25.033378  27.748412  -0.727466   0.290339 229.482947   8.983792   0.361001   0.401074      27.
C/1902 X1   1B    5.831600 118.810800   0.720604   0.070447  31.497320 206.620886  -0.165386   0.515264 191.126488 200.834391   0.866594   2.773525      26.
C/1903 A1   2B  133.711100   3.649200   0.857692   0.371655  63.530357 152.489585   0.392717   0.823252 136.227369 190.752981   0.674925   0.410561    1063.
C/1903 M1   1B  127.252100 294.909900   0.086886   0.792970  85.996771  55.582340   0.822779   0.566975  92.760973 140.720612   0.044994   0.330182      33.
C/1904 H1   1A   53.526700 277.121600  -0.575441   0.657656  46.079934  13.388602   0.416958   0.654707 146.521939  36.800267   0.825559   2.707793     227.
C/1904 Y1   2A   40.740700 219.789100  -0.166750   0.643499  89.234620 308.048518   0.472377   0.881318  91.427764  36.428581   0.020753   1.882049     -75.
C/1906 B1   2B   89.849500 287.706100  -0.594019   0.804449  72.737910  22.202469   0.367037   0.888307 126.945228  71.950645   0.490403   1.296297     630.
C/1906 E1   1B  158.599600 343.621900   0.997208   0.027245  55.331716 181.566872   0.513294   0.705845 133.563026 218.148511   0.689148   3.339884      28.
C/1907 E1   1B  317.119700  98.484200  -0.784338  -0.422118 116.299319 351.650128  -0.921305   0.348593 280.591755 233.439660  -0.120111   2.051705      25.
C/1907 L2   1A  294.472700 144.265600   0.987804  -0.141716 345.742674 194.419029   0.413499  -0.224237 154.893407 188.420881  -0.395760   0.512173    2650.
C/1908 R1   1B  171.594900 104.459600  -0.768008   0.093614 316.692722 341.389426  -0.918214  -0.271678 252.573080  22.265665  -0.156609   0.945299     174.
C/1910 A1   2A  320.912200  90.035400  -0.752199  -0.415466 138.999184   4.918921  -0.945648   0.213348 284.548880 224.341282  -0.104721   0.128975     135.
C/1910 P1   1B   50.957400 290.779900  -0.515870   0.665354  30.310081  26.745599   0.435294   0.454357 150.748486  41.022526   0.706275   1.948013     474.
C/1911 N1   2A  110.371400 158.665400  -0.851912   0.490932 200.396828 329.246387  -0.583796  -0.282964 322.506424 136.998911   0.430668   0.683837    6337.
C/1911 O1   1A  153.004500 294.207100   0.830892   0.252577  17.064232 159.886440   0.851040   0.154088 120.534179 174.526782   0.154699   0.489429    6280.
C/1911 S2   1B  122.035900  36.431200  -0.310676   0.805767  56.163054  97.548296  -0.652081   0.629738 237.080740  53.340868   0.531702   0.787623    2491.
C/1911 S3   2A   71.711200  89.896900  -0.112612   0.943447  72.977290 187.821577  -0.918085   0.379019 262.796264 116.264163   0.087964   0.303424     -74.
C/1912 R1   1B   25.621600 298.247500   0.176918   0.425604 335.843801  66.382707   0.835372  -0.224945 120.980285  45.843557  -0.225643   0.716079      45.
C/1913 Y1   1A   97.467100  60.396300   0.373979   0.919572  68.079893 154.736009  -0.518412   0.793309 238.375759 102.555557   0.506499   1.104459      29.
C/1914 F1   2A   72.225400 200.116300   0.914156   0.386012 167.865669 214.077099   0.579361   0.171332  36.019207  26.976489  -0.273055   1.198527     126.
C/1914 M1   1A   13.999200 271.513800   0.324891   0.228785   3.999427  17.281938   0.981512   0.013350 101.008449  21.207655   0.005098   3.746800      27.
C/1914 S1   2B  270.346700   1.582900   0.210711  -0.977531 209.981665 108.057276   0.071244  -0.498453   4.713917 290.410933   0.861311   0.712756    2239.
C/1916 G1   1A  120.621500 184.457200   0.901386   0.372633 201.081946 215.854330   0.481779  -0.315205  30.507922  46.375908   0.515448   1.686446      17.
C/1919 Q2   2A  185.753300 122.097500   0.689843  -0.072574 214.309369 209.877835  -0.185170  -0.553913 347.149599  22.676189   0.899247   1.115291      20.
C/1920 X1   2B  340.887600 108.832400   0.926986  -0.122815 357.945198 193.656920   0.154092  -0.035427 171.130275 193.340160  -0.069963   1.147892    5023.
C/1921 E1   1B   64.490100 269.439500  -0.671560   0.668715  64.379741   6.465868   0.309024   0.857546 143.077211  39.263500   0.705315   1.008457      18.
C/1922 U1   1A  118.298000 221.578400   0.623109   0.688665 206.045427 250.626055   0.766155  -0.282179  52.997528  91.153522   0.325856   2.258774      21.
C/1924 F1   2A  271.440100 115.073800   0.303579  -0.952505 299.378240 217.335257  -0.593661  -0.701229 236.376980 263.855200  -0.553650   1.755695    1076.
C/1925 F1   1A  205.760100 358.539300  -0.835933  -0.238524 133.809283  43.342862  -0.409111   0.658493 327.070503 246.440095  -0.831909   4.180785      35.
C/1925 F2   1B  259.277600   7.040100   0.891167  -0.445754 190.242330 157.145559   0.390159  -0.163720  23.296876 341.178142   0.296685   1.633299    3778.
C/1925 G1   1A   36.181400 319.109600  -0.174033   0.581335 347.720462  64.529262   0.465073  -0.188281 151.735503  58.748992  -0.325733   1.109477      40.
C/1925 W1   1B  106.399200 335.613000   0.651692   0.727627  27.074080 127.162547   0.588575   0.367956 140.729473 143.906614   0.529749   1.566243      24.
C/1926 B1   2B  328.258500 137.126400  -0.619760  -0.412869  55.675126 301.740192  -0.765444   0.531439 244.636582 253.473727   0.385677   1.345477    5808.
C/1927 E1   1A   11.136500 215.650400   0.040960   0.192985  66.900087 294.192626   0.533988   0.777702 121.848788 345.575785   0.515953   3.683902     623.
C/1927 X1   2A   47.158800  78.243600   0.085198   0.730575  30.802304 167.503857  -0.806051   0.303071 237.761213 141.837395   0.308138   0.176157    1674.
C/1930 E1   1B   24.627000 117.367100   0.309527   0.396245  54.518589 219.475913  -0.574267   0.666645 230.393356 180.619434   0.633562   2.078632     524.
C/1930 F1   2A   46.959900  91.236600   0.388466   0.673475  49.052012 188.593526  -0.605943   0.600851 229.291200 153.665507   0.626514   0.481810   16959.
C/1931 O1   1B  320.146700 192.240100   0.739682  -0.431247  37.416859 235.531187   0.498306   0.526798 144.108748 256.398826   0.725511   1.046903   21020.
C/1931 P1   2A  168.145500 102.277600  -0.982574   0.038183 333.383375   3.242598  -0.645656  -0.342120 223.402533  21.171844  -0.467131   0.074924     300.
C/1932 G1   2B  303.515700 213.483500   0.270977  -0.802541   7.750687 278.789351   0.603746   0.107509 142.607911 283.487000   0.169842   1.254431   23175.
C/1932 M1   1B   69.787000 246.089700   0.201259   0.919213 116.131716 311.606431   0.881069   0.424641  76.697213  70.715611  -0.176923   1.647412     -56.
C/1932 M2   1A  329.694400 216.093700  -0.573413  -0.413412  14.278193 324.857971   0.140492   0.244184 171.669809 326.905653   0.468588   2.313581      45.
C/1932 P1   2B   38.471300 345.462000   0.313669   0.590725 334.251805 106.163416   0.353253  -0.406409 157.255554  96.494480  -0.684914   1.037198   22945.
C/1932 Y1   2B  327.361900  78.587800   0.909943  -0.223678 318.018694 181.920968   0.098827  -0.665614 172.390380 176.839275  -0.984741   1.130788   24562.
C/1935 A1   2A   18.396900  92.447200   0.415882   0.287010  21.732835 189.868297  -0.581134   0.301336 217.550696 176.825929   0.455598   0.811148   10774.
C/1935 Q1   1A   44.895700 300.561400   0.404947   0.645358 333.805636  91.875876   0.879607  -0.209983 115.885967  68.477127  -0.179262   4.043409      19.
