  27P/1956 S1       1956 Oct. 25.2068  0.743369  0.919172 27.9   195.9669  251.1384   28.8799  56 Oct. 14   279*    1873    -    1984    9    Crommelin                   @YeoCho     1986
  27P               1984 Feb. 20.1707  0.734523  0.919198 27.4   195.8415  250.9009   29.1009  84 Mar.  1   279*    1873    -    1984    9    Crommelin                   Yeomans     1984
  28P/1913 R2       1913 Aug. 16.9269  1.528689  0.775463 17.8   346.2305  349.1165   14.8498  13 Aug. 21    90     1913    -    1989    9    Neujmin 1                   Marsden     1994
  28P/1931 S1       1931 Apr. 30.0825  1.527767  0.774945 17.7   346.9482  348.2805   15.1565  31 May  19    90     1913    -    1989    9    Neujmin 1                   Marsden     1994
  28P               1948 Dec. 15.9345  1.547416  0.774426 18.0   346.6835  347.8746   15.0095  49 Jan.  4    90     1913    -    1989    9    Neujmin 1                   Marsden     1994
  28P               1966 Dec.  9.3999  1.542579  0.774823 17.9   346.8075  347.8840   15.0319  66 Dec. 21    90     1913    -    1989    9    Neujmin 1                   Marsden     1994
  28P               1984 Oct.  8.2203  1.553156  0.775609 18.2   346.8390  347.0464   14.1798  84 Oct. 27    90     1913    -    1989    9    Neujmin 1                   Marsden     1994
  29P/1902 E1       1908 Oct. 18.7072  5.495360  0.149889 16.4   357.0772  324.3424    9.4223  08 Oct. 26   661     1902    -    1991    9    Schwassmann-Wachmann 1      Nakano      1991
  29P/1927 V1       1925 May   7.8457  5.474972  0.153180 16.4   359.0887  323.7727    9.4403  25 May  10   661     1902    -    1991    9    Schwassmann-Wachmann 1      Nakano      1991
  29P               1941 Apr. 21.6140  5.522857  0.135208 16.1   356.2289  322.7215    9.5235  41 May   6   661     1902    -    1991    9    Schwassmann-Wachmann 1      Nakano      1991
  29P               1957 May  12.8591  5.537673  0.131499 16.1   355.8058  322.3280    9.4926  57 May   2   661     1902    -    1991    9    Schwassmann-Wachmann 1      Nakano      1991
  29P               1974 Feb. 15.3283  5.447850  0.105428 15.0    14.4459  320.3566    9.7522  74 Feb.  2   661     1902    -    1991    9    Schwassmann-Wachmann 1      Nakano      1991
  29P               1989 Oct. 26.7223  5.771773  0.044660 14.9    49.8699  312.8481    9.3721  89 Nov. 10  1056     1902    -    1994    8    Schwassmann-Wachmann 1      Goffin      1994
  30P/1928 D1       1928 Jan. 30.9802  1.860173  0.502716  7.23    8.6596  125.8890    8.0564  28 Feb.  4   114*    1928    -    1973    9    Reinmuth 1                  Marsden     1985
  30P/1934 V1       1935 Apr. 29.8992  1.855917  0.503541  7.23    8.8400  125.8266    8.0615  35 Apr. 28   114*    1928    -    1973    9    Reinmuth 1                  Marsden     1985
  30P               1950 July 22.7668  2.038304  0.476656  7.69   12.8928  124.2690    8.3903  50 July 18   114*    1928    -    1973    9    Reinmuth 1                  Marsden     1985
  30P               1958 Mar. 26.0402  2.027774  0.477947  7.66   12.9489  124.2260    8.3992  58 Mar. 18   114*    1928    -    1973    9    Reinmuth 1                  Marsden     1985
  30P               1965 Aug.  8.0406  1.983257  0.486894  7.60    9.4331  121.8186    8.3005  65 Aug. 28   107*    1934    -    1988    9    Reinmuth 1                  Marsden     1992
  30P               1973 Mar. 21.3492  1.994723  0.485361  7.63    9.4859  121.7772    8.2906  73 Mar. 19   107*    1934    -    1988    9    Reinmuth 1                  Marsden     1992
  30P               1980 Oct. 29.7443  1.981570  0.487103  7.59    9.4970  121.7689    8.3021  80 Nov. 17   107*    1934    -    1988    9    Reinmuth 1                  Marsden     1992
  30P               1988 May   9.9799  1.869286  0.503012  7.29   13.0564  119.8078    8.1347  88 Apr. 29   107*    1934    -    1988    9    Reinmuth 1                  Marsden     1992
  30P               1995 Sept. 3.3166  1.873601  0.502491  7.31   13.2879  119.7412    8.1291  95 Aug. 31  0.00*    1934    -    1988    9    Reinmuth 1                  Marsden     1992
  31P/1929 B1       1929 Mar. 23.1948  2.090341  0.394618  6.42  357.8156  126.9496    3.7240  29 Mar. 10   104*    1929    -    1955    9    Schwassmann-Wachmann 2      Marsden     1973
  31P/1934 X1       1935 Aug. 28.6272  2.094649  0.393889  6.42  358.0700  126.9131    3.7241  35 Aug. 26   104*    1929    -    1955    9    Schwassmann-Wachmann 2      Marsden     1973
  31P               1942 Feb. 13.8388  2.143689  0.385405  6.51  358.1077  126.6632    3.7209  42 Feb. 10   104*    1929    -    1955    9    Schwassmann-Wachmann 2      Marsden     1973
  31P               1948 Aug. 23.6464  2.152260  0.383756  6.53  358.2055  126.6392    3.7194  48 Sept. 6   104*    1929    -    1955    9    Schwassmann-Wachmann 2      Marsden     1973
  31P               1955 Feb. 27.1979  2.150370  0.384270  6.53  357.9458  126.6347    3.7209  55 Feb. 22   118*    1941    -    1969    9    Schwassmann-Wachmann 2      Marsden     1973
  31P               1961 Sept. 5.0518  2.157246  0.382859  6.54  357.7724  126.6228    3.7191  61 Sept.18   146*    1960    -    1988    9    Schwassmann-Wachmann 2      Forti       1989
  31P               1968 Mar. 14.2751  2.147422  0.384406  6.52  357.7383  126.6165    3.7224  68 Mar.  5   146*    1960    -    1988    9    Schwassmann-Wachmann 2      Forti       1989
  31P               1974 Sept.12.3360  2.142177  0.385532  6.51  357.3836  126.5951    3.7228  74 Sept.30    99*    1973    -    1989    9    Schwassmann-Wachmann 2      Nakano      1990
  31P               1981 Mar. 17.0389  2.135018  0.386704  6.50  357.5338  126.5666    3.7255  81 Mar. 17    99*    1973    -    1989    9    Schwassmann-Wachmann 2      Nakano      1990
  31P               1987 Aug. 30.4704  2.071453  0.398414  6.39  357.9621  126.2857    3.7515  87 Sept. 2    99*    1973    -    1989    9    Schwassmann-Wachmann 2      Nakano      1990
  31P               1994 Jan. 23.9091  2.070266  0.398745  6.39  358.2177  126.2470    3.7530  94 Jan.  8    99*    1973    -    1989    9    Schwassmann-Wachmann 2      Nakano      1991
  32P/1926 V1       1927 Mar. 22.1980  1.772493  0.574949  8.52   38.5085   66.6027   13.7657  27 Mar. 21    71*    1926    -    1944    9    Comas Sola                  Forti       1983
  32P/1935 P1       1935 Oct.  6.5759  1.777142  0.574447  8.53   38.8135   66.3790   13.7246  35 Oct.  5    71*    1926    -    1944    9    Comas Sola                  Forti       1983
  32P               1944 Apr. 11.4962  1.766569  0.575761  8.50   38.8844   66.3951   13.7341  44 Apr. 20    69*    1935    -    1953    9    Comas Sola                  Forti       1983
  32P               1952 Sept.10.7805  1.766919  0.576976  8.54   39.9718   63.5840   13.4699  52 Sept.25    79*    1943    -    1962    9    Comas Sola                  Forti       1983
  32P               1961 Apr.  4.0444  1.777192  0.576102  8.58   40.0449   63.5181   13.4442  61 Apr. 11    89*    1951    -    1970    9    Comas Sola                  Forti       1983
  32P               1969 Oct. 29.0639  1.768760  0.576931  8.55   40.0895   63.4256   13.4501  69 Oct. 26   133*    1969    -    1995    9    Comas Sola                  Marsden     1995
  32P               1978 Sept.24.2288  1.869861  0.565820  8.94   42.8662   63.0987   12.9603  78 Sept. 9   133*    1969    -    1995    9    Comas Sola                  Marsden     1995
  32P               1987 Aug. 18.7054  1.830264  0.569819  8.78   45.5462   61.0549   12.9553  87 Sept. 2   133*    1969    -    1995    9    Comas Sola                  Marsden     1995
  32P               1996 June 10.4995  1.846365  0.567795  8.83   45.7701   60.8705   12.9168  96 June  6   133*    1969    -    1995    9    Comas Sola                  Marsden     1995
  33P/1909 X1       1909 Nov. 29.2276  1.381831  0.602623  6.48    3.5161   72.2211   19.4533  09 Nov. 20   109     1909    -    1964    8    Daniel                      Belous      1979
  33P/1937 B1       1937 Jan. 27.8455  1.535656  0.573200  6.83    6.0611   71.1593   19.8261  37 Jan. 27    26*    1937    -    1964    9    Daniel                      Marsden     1986
  33P               1943 Nov. 22.5188  1.526813  0.574618  6.80    6.1251   71.1213   19.8537  43 Nov. 12    26*    1937    -    1964    9    Daniel                      Marsden     1986
  33P               1950 Aug. 23.9098  1.464540  0.586273  6.66    7.2596   70.4274   19.7040  50 Aug. 27    26*    1937    -    1964    9    Daniel                      Marsden     1986
  33P               1964 Apr. 21.2075  1.661471  0.549971  7.09   10.7883   69.1977   20.1457  64 May   5    18*    1964    -    1986    9    Daniel                      Nakano      1988
  33P               1978 July  8.4055  1.661600  0.549950  7.09   10.8433   69.1781   20.1415  78 June 21    18*    1964    -    1986    9    Daniel                      Nakano      1988
  33P               1985 Aug.  4.2399  1.651112  0.551805  7.07   10.8411   69.1341   20.1442  85 Aug.  3    18*    1964    -    1986    9    Daniel                      Nakano      1988
  33P               1992 Sept. 1.6710  1.649451  0.551964  7.06   11.0098   69.0515   20.1358  92 Sept.15  0.00*    1964    -    1986    9    Daniel                      Nakano      1989
  34P/1927 L1       1927 June 14.5551  1.213687  0.758734 11.3   209.8723   68.0902   11.6352  27 June  9    47     1927    -    1938    9    Gale                        Marsden     1968
  34P/1938 J1       1938 June 18.4832  1.182907  0.760719 11.0   209.1572   67.9235   11.7281  38 July  1    47     1927    -    1938    9    Gale                        Marsden     1968
  35P/1788 Y1       1788 Nov. 20.637   0.74902   0.97483   162    29.572   355.973    63.846   88 Nov. 23    19     1788    -   (1940)   5    Herschel-Rigollet           Marsden     1974
  35P/1939 O1       1939 Aug.  9.464   0.74849   0.97405   155    29.298   355.980    64.207   39 Aug.  5    75    (1788)   -    1940    5    Herschel-Rigollet           Marsden     1974
  36P/1925 QD       1926 Feb.  4.16    2.4837    0.3497    7.46  190.40    189.57     10.22    26 Feb. 14           1925    -   (1964)   9    Whipple                     Nakano      1987
  36P/1933 U1       1933 Aug.  1.4374  2.496921  0.348190  7.50  190.5476  189.5086   10.2064  33 July 27    97*    1933    -    1964    9    Whipple                     Marsden     1986
  36P/1940 R1       1941 Jan. 22.3861  2.484800  0.350154  7.48  190.4404  189.5226   10.2167  41 Jan.  6    97*    1933    -    1964    9    Whipple                     Marsden     1986
  36P               1948 June 25.7395  2.448889  0.355573  7.41  190.1028  189.3035   10.2412  48 June 18    97*    1933    -    1964    9    Whipple                     Marsden     1986
  36P               1955 Nov. 29.7488  2.449712  0.355619  7.41  190.4424  189.2173   10.2442  55 Nov. 29   112*    1955    -    1988    9    Whipple                     Muraoka     1991
  36P               1963 Apr. 28.7442  2.471072  0.352739  7.46  189.9894  189.0985   10.2374  63 May  11   112*    1955    -    1988    9    Whipple                     Muraoka     1991
  36P               1970 Oct.  9.4199  2.479507  0.351135  7.47  189.8096  189.1001   10.2292  70 Oct. 21   112*    1955    -    1988    9    Whipple                     Muraoka     1991
  36P               1978 Mar. 27.5490  2.468636  0.352246  7.44  189.9689  189.0458   10.2398  78 Apr.  2   112*    1955    -    1988    9    Whipple                     Muraoka     1991
  36P               1986 June 25.0539  3.077546  0.260618  8.49  202.0426  182.5036    9.9369  86 June 19   112*    1955    -    1988    9    Whipple                     Muraoka     1991
  36P               1994 Dec. 22.4272  3.093878  0.258714  8.53  201.8754  182.4952    9.9271  95 Jan.  3 -0.06*    1955    -    1988    9    Whipple                     Muraoka     1991
  37P/1929 P1       1929 June 26.0438  1.528199  0.555842  6.38  259.5310   26.4265    4.6446  29 July  8    52*    1929    -    1948    9    Forbes                      Marsden     1972
  37P/1942 L1       1942 Apr. 16.4168  1.548694  0.552045  6.43  259.6593   26.2565    4.6288  42 May   1    43*    1942    -    1961    9    Forbes                      Marsden     1972
  37P               1948 Sept.16.1224  1.545216  0.552742  6.42  259.7779   26.1062    4.6265  48 Sept. 6    43*    1942    -    1961    9    Forbes                      Marsden     1972
  37P               1961 July 24.7577  1.544683  0.553020  6.42  259.7659   26.0483    4.6257  61 Aug.  9    43*    1942    -    1961    9    Forbes                      Marsden     1972
  37P               1974 May  19.8559  1.533087  0.555066  6.40  259.9595   25.8596    4.6302  74 June  2    54*    1974    -    1987    9    Forbes                      Nakano      1988
  37P               1980 Sept.24.7742  1.479060  0.564877  6.27  262.5767   23.6790    4.6707  80 Oct.  8    54*    1974    -    1987    9    Forbes                      Nakano      1988
  37P               1987 Jan.  1.6627  1.474572  0.565669  6.26  262.7537   23.5717    4.6709  87 Jan.  5    54*    1974    -    1987    9    Forbes                      Nakano      1988
  37P               1993 Mar. 14.6322  1.446844  0.568049  6.13  310.5365  334.4555    7.1591  93 Apr.  3 +0.04*    1974    -    1987    9    Forbes                      Nakano      1990
  38P/1867 B1       1867 Jan. 20.6477T 1.575367  0.858435 37.1   357.5370   80.3159   18.2037  67 Feb.  3   264*    1867    -    1981    9    Stephan-Oterma              Yeomans     1986
  38P/1942 V1       1942 Dec. 19.0897  1.595294  0.860984 38.9   358.2911   79.2869   17.9017  42 Dec. 27   264*    1867    -    1981    9    Stephan-Oterma              Yeomans     1986
  38P/1980 L2       1980 Dec.  5.1658  1.574354  0.859981 37.7   358.1821   79.1906   17.9818  80 Dec.  7   264*    1867    -    1981    9    Stephan-Oterma              Yeomans     1986
  39P/1943 G1       1942 Aug. 21.0859  3.388893  0.144722  7.89  354.7062  155.8385    3.9836  42 Aug. 29   222     1942    -    1962    9    Oterma                      Marsden     1970
  39P               1950 July 16.4698  3.404882  0.142763  7.92  354.8208  155.7970    3.9825  50 July 18   222     1942    -    1962    9    Oterma                      Marsden     1970
  39P               1958 June 10.5008  3.387823  0.144488  7.88  354.9040  155.7764    3.9861  58 June  6   222     1942    -    1962    9    Oterma                      Marsden     1970
  40P/1939 CB       1939 Apr. 26.0739  1.762386  0.634293 10.6    44.3606  136.2405   11.2663  39 Apr.  7   101*    1939    -    1982    9    Vaisala 1                   Nakano      1990
  40P/1949 Y1       1949 Nov. 11.2568  1.752308  0.635060 10.5    44.3423  136.1396   11.2767  49 Nov. 20   101*    1939    -    1982    9    Vaisala 1                   Nakano      1990
  40P               1960 May  10.8364  1.741509  0.635806 10.5    44.4619  136.1054   11.2864  60 May  26   101*    1939    -    1982    9    Vaisala 1                   Nakano      1990
  40P               1971 Sept.12.3074  1.866078  0.628966 11.3    49.7280  135.4180   11.4761  71 Sept. 6   101*    1939    -    1982    9    Vaisala 1                   Nakano      1990
  40P               1982 July 30.5798  1.799809  0.633424 10.9    47.9551  135.1884   11.6019  82 Aug. 19   101*    1939    -    1982    9    Vaisala 1                   Nakano      1990
  40P               1993 Apr. 29.1751  1.783024  0.634715 10.8    47.3852  135.0770   11.5962  93 May  13  0.00*    1939    -    1982    9    Vaisala 1                   Nakano      1990
  41P/1858 J1       1858 May   3.584   1.14037   0.62718   5.35   25.775   177.810    18.899   58 May   1    55*    1858    -    1951    9    Tuttle-Giacobini-Kresak     Marsden     1974
  41P/1907 L1       1907 May  29.0865  1.164914  0.629489  5.57   36.2766  167.7302   13.9130  07 May  25    91*    1907    -    1962    9    Tuttle-Giacobini-Kresak     Marsden     1974
  41P/1951 H1       1951 May   9.3695  1.116470  0.640579  5.47   37.9415  166.3385   13.7843  51 Apr. 24   106*    1951    -    1973    9    Tuttle-Giacobini-Kresak     Marsden     1974
  41P               1962 Apr. 23.8779  1.122558  0.639208  5.49   38.0107  166.2660   13.7576  62 Apr.  6   106*    1951    -    1973    9    Tuttle-Giacobini-Kresak     Marsden     1974
  41P               1973 May  30.0862  1.151942  0.633025  5.56   38.7816  165.8479   13.5907  73 June  7    46*    1973    -    1989    9    Tuttle-Giacobini-Kresak     Nakano      1992
  41P               1978 Dec. 25.8114  1.123759  0.642957  5.58   49.3904  154.0144    9.9353  79 Jan.  7    46*    1973    -    1989    9    Tuttle-Giacobini-Kresak     Nakano      1992
  41P               1990 Feb.  8.1989  1.068057  0.655699  5.46   61.5952  141.5522    9.2249  90 Jan. 29    20*    1978    -    1995    9    Tuttle-Giacobini-Kresak     Nakano      1995
  41P               1995 July 28.7984  1.065281  0.656364  5.46   61.6818  141.4964    9.2252  95 July 22    20*    1978    -    1995    9    Tuttle-Giacobini-Kresak     Nakano      1995
  42P/1929 P2       1929 June 28.6176  2.041924  0.584631 10.9   140.7662  159.1675    3.6792  29 July  8    43*    1929    -    1972    9    Neujmin 3                   Nakano      1990
  42P/1951 J1       1951 May  26.8392  2.031597  0.587971 10.9   144.8112  156.8396    3.7548  51 June  3    43*    1929    -    1972    9    Neujmin 3                   Nakano      1990
  42P               1972 May  16.5224  1.976262  0.589710 10.6   146.9614  150.8592    3.8810  72 May   3    43*    1929    -    1972    9    Neujmin 3                   Nakano      1990
  42P               1993 Nov. 13.0380  2.001304  0.586031 10.6   147.0117  150.4254    3.9869  93 Nov. 29 +0.03*    1929    -    1972    9    Neujmin 3                   Nakano      1990
  43P/1924 Y1       1925 Jan. 11.3809  2.428340  0.371668  7.60  180.2014  261.3894   23.6848  25 Jan. 10    35     1924    -    1952    9    Wolf-Harrington             Marsden     1985
  43P/1951 T2       1952 Feb.  6.6837  1.599119  0.540671  6.50  186.8844  254.9941   18.4932  52 Jan. 29   110*    1951    -    1978    9    Wolf-Harrington             Nakano      1983
  43P               1958 Aug. 11.4174  1.604504  0.539854  6.51  187.0062  254.9431   18.4779  58 Aug. 25   110*    1951    -    1978    9    Wolf-Harrington             Nakano      1983
  43P               1965 Feb. 15.5527  1.614447  0.538114  6.53  186.9999  254.9328   18.4581  65 Feb.  9   110*    1951    -    1978    9    Wolf-Harrington             Nakano      1983
  43P               1971 Sept. 1.1802  1.621816  0.536763  6.55  186.9923  254.9184   18.4331  71 Sept. 6   110*    1951    -    1978    9    Wolf-Harrington             Nakano      1983
  43P               1978 Mar. 15.8921  1.614586  0.538014  6.53  186.9605  254.9307   18.4578  78 Apr.  2    69*    1970    -    1991    9    Wolf-Harrington             Milbourn    1994
  43P               1984 Sept.22.7561  1.615896  0.537727  6.54  186.8418  254.9287   18.4480  84 Sept.17    69*    1970    -    1991    9    Wolf-Harrington             Milbourn    1994
  43P               1991 Apr.  4.8314  1.607837  0.539052  6.51  186.9531  254.8903   18.4721  91 Apr. 14    69*    1970    -    1991    9    Wolf-Harrington             Milbourn    1994
  44P/1947 R1       1947 Aug. 19.5134  1.866588  0.468923  6.59   43.8906  298.1087    7.1297  47 Aug.  3    46     1947    -    1967    9    Reinmuth 2                  Marsden     1968
  44P/1953 N1       1954 Mar. 27.0626  1.868113  0.468544  6.59   44.2058  297.9498    7.1204  54 Apr.  8    46     1947    -    1967    9    Reinmuth 2                  Marsden     1968
  44P               1960 Nov. 24.8117  1.932493  0.456843  6.71   45.4405  296.9199    6.9943  60 Dec. 12    46     1947    -    1967    9    Reinmuth 2                  Marsden     1968
  44P               1967 Aug. 18.2403  1.942060  0.455447  6.73   45.5945  296.8363    6.9833  67 Aug. 18    95*    1960    -    1987    9    Reinmuth 2                  Muraoka     1991
  44P               1974 May   8.1465  1.941052  0.455774  6.74   45.3834  296.8399    6.9824  74 Apr. 23    95*    1960    -    1987    9    Reinmuth 2                  Muraoka     1991
  44P               1981 Jan. 29.9426  1.945858  0.454908  6.74   45.3634  296.7906    6.9727  81 Feb.  5    95*    1960    -    1987    9    Reinmuth 2                  Muraoka     1991
  44P               1987 Oct. 25.6893  1.936019  0.456487  6.72   45.4170  296.7535    6.9792  87 Oct. 12    95*    1960    -    1987    9    Reinmuth 2                  Muraoka     1991
  44P               1994 June 29.6759  1.893065  0.464111  6.64   45.8765  296.1700    6.9819  94 June 17  0.00*    1960    -    1987    9    Reinmuth 2                  Muraoka     1991
  45P/1948 X1       1948 Nov. 17.7165  0.559269  0.814203  5.22  184.0995  233.8172   13.1565  48 Nov. 25    28*    1948    -    1964    9    Honda-Mrkos-Pajdusakova     Marsden     1978
  45P/1954 C1       1954 Feb.  5.1055  0.555636  0.815093  5.21  184.1106  233.8089   13.1920  54 Jan. 18    28*    1948    -    1964    9    Honda-Mrkos-Pajdusakova     Marsden     1978
  45P               1964 July  6.5609  0.555742  0.815018  5.21  184.1073  233.8490   13.1929  64 July 24    28*    1948    -    1964    9    Honda-Mrkos-Pajdusakova     Marsden     1978
  45P               1969 Sept.22.9774  0.558688  0.814282  5.22  184.1401  233.8278   13.1663  69 Sept.16    46*    1969    -    1980    9    Honda-Mrkos-Pajdusakova     Nakano      1987
  45P               1974 Dec. 28.1442  0.578870  0.809102  5.28  184.5436  233.7026   13.1302  74 Dec. 19    31*    1974    -    1990    9    Honda-Mrkos-Pajdusakova     Marsden     1990
  45P               1980 Apr. 11.0787  0.580663  0.808610  5.28  184.6134  233.6417   13.1140  80 May   1    36*    1980    -    1995    9    Honda-Mrkos-Pajdusakova     Nakano      1995
  45P               1985 May  23.8871  0.542352  0.821663  5.30  325.7063   89.3742    4.2157  85 May  15    36*    1980    -    1995    9    Honda-Mrkos-Pajdusakova     Nakano      1995
  45P               1990 Sept.12.6834  0.541255  0.821881  5.30  325.7881   89.3060    4.2202  90 Sept.26    36*    1980    -    1995    9    Honda-Mrkos-Pajdusakova     Nakano      1995
  45P               1995 Dec. 25.9898  0.532050  0.824245  5.27  326.0575   89.1525    4.2488  95 Dec. 29    36*    1980    -    1995    9    Honda-Mrkos-Pajdusakova     Nakano      1995
  46P/1948 A1       1947 Dec.  2.9379  1.634969  0.540478  6.71  343.5511   87.1812   13.3558  47 Dec.  1    36*    1948    -    1975    9    Wirtanen                    Marsden     1986
  46P/1954 R2       1954 Aug. 13.5089  1.625248  0.542051  6.69  343.5525   87.1567   13.3765  54 Aug.  6    36*    1948    -    1975    9    Wirtanen                    Marsden     1986
  46P               1961 Apr. 15.2329  1.618087  0.543285  6.67  343.5305   87.1373   13.3887  61 Apr. 11    21*    1960    -    1986    9    Wirtanen                    Nakano      1987
  46P               1967 Dec. 15.6464  1.612372  0.544225  6.65  343.6295   87.0729   13.4019  67 Dec. 16    21*    1960    -    1986    9    Wirtanen                    Nakano      1987
  46P               1974 July  5.6479  1.255701  0.614255  5.87  351.8580   84.2087   12.2672  74 July 12    21*    1960    -    1986    9    Wirtanen                    Nakano      1987
  46P               1986 Mar. 19.1339  1.084603  0.652008  5.50  356.0723   82.3292   11.6797  86 Mar. 31    17*    1975    -    1991    9    Wirtanen                    Nakano      1994
  46P               1991 Sept.20.6234  1.083268  0.652241  5.50  356.1733   82.2859   11.6824  91 Sept.21    17*    1975    -    1991    9    Wirtanen                    Nakano      1994
  47P/1948 Q1       1948 Oct.  4.7809  2.310997  0.395603  7.48  348.9086    3.0361   12.5197  48 Oct. 16   367*    1948    -    1988    9    Ashbrook-Jackson            Nakano      1990
  47P/1955 H1       1956 Apr.  6.1769  2.324512  0.393808  7.51  349.0933    2.9798   12.4991  56 Mar. 28   367*    1948    -    1988    9    Ashbrook-Jackson            Nakano      1990
  47P               1963 Oct.  2.1765  2.314081  0.395750  7.49  348.9571    2.9767   12.5130  63 Oct. 18   367*    1948    -    1988    9    Ashbrook-Jackson            Nakano      1990
  47P               1971 Mar. 13.4431  2.284582  0.399764  7.43  348.8325    2.8453   12.5327  71 Mar. 30   367*    1948    -    1988    9    Ashbrook-Jackson            Nakano      1990
  47P               1978 Aug. 19.8787  2.284205  0.399857  7.43  349.0175    2.7539   12.5317  78 July 31   367*    1948    -    1988    9    Ashbrook-Jackson            Nakano      1990
  47P               1986 Jan. 24.3782  2.306951  0.396418  7.47  348.8178    2.6483   12.5114  86 Jan. 10   367*    1948    -    1988    9    Ashbrook-Jackson            Nakano      1990
  47P               1993 July 14.0517  2.316284  0.394905  7.49  348.6895    2.6657   12.5009  93 Aug.  1  0.00*    1948    -    1988    9    Ashbrook-Jackson            Nakano      1990
  48P/1949 Q1       1949 Sept.16.5197  2.248066  0.377451  6.86  206.1586  118.8621   13.8684  49 Sept. 1    79*    1949    -    1991    9    Johnson                     Muraoka     1994
  48P/1956 P1       1956 July 26.9026  2.258813  0.375470  6.88  206.0382  118.8427   13.8537  56 July 26    79*    1949    -    1991    9    Johnson                     Muraoka     1994
  48P               1963 June  9.1789  2.247221  0.377500  6.86  206.0670  118.8315   13.8649  63 June 20    79*    1949    -    1991    9    Johnson                     Muraoka     1994
  48P               1970 Mar. 30.0418  2.199965  0.385435  6.77  206.0229  118.5345   13.8985  70 Apr.  4    79*    1949    -    1991    9    Johnson                     Muraoka     1994
  48P               1977 Jan.  8.4295  2.195666  0.386060  6.76  206.2316  118.4718   13.9031  77 Jan. 17    79*    1949    -    1991    9    Johnson                     Muraoka     1994
  48P               1983 Dec.  3.2168  2.302023  0.367492  6.94  208.1758  117.4003   13.6740  83 Dec. 12    79*    1949    -    1991    9    Johnson                     Muraoka     1994
  48P               1990 Nov. 18.9613  2.312563  0.366148  6.97  208.2993  117.3492   13.6610  90 Nov.  5    79*    1949    -    1991    9    Johnson                     Muraoka     1994
  49P/1951 C2       1950 Dec. 18.9214  1.386440  0.610266  6.71  326.2869  125.3964   17.1837  50 Dec. 25   206     1951    -    1993    9    Arend-Rigaux                Nakano      1995
  49P/1958 B1       1957 Sept. 6.5849  1.385814  0.610427  6.71  326.4153  125.3043   17.1959  57 Aug. 30   206     1951    -    1993    9    Arend-Rigaux                Nakano      1995
  49P               1964 June  5.6494  1.437138  0.600263  6.82  328.8892  122.2690   17.8431  64 June 14   206     1951    -    1993    9    Arend-Rigaux                Nakano      1995
  49P               1971 Apr.  6.0159  1.444374  0.599095  6.84  328.9530  122.2375   17.8295  71 Mar. 30   206     1951    -    1993    9    Arend-Rigaux                Nakano      1995
  49P               1978 Feb.  2.4818  1.441667  0.599574  6.83  329.0030  122.2057   17.8518  78 Feb. 21   206     1951    -    1993    9    Arend-Rigaux                Nakano      1995
  49P               1984 Dec.  1.4116  1.446186  0.598744  6.84  328.9220  122.2342   17.8404  84 Dec.  6   206     1951    -    1993    9    Arend-Rigaux                Nakano      1995
  49P               1991 Oct.  2.7186  1.437825  0.600051  6.82  329.0760  122.1341   17.8839  91 Sept.21   206     1951    -    1993    9    Arend-Rigaux                Nakano      1995
  50P/1951 T1       1951 Nov. 23.4098  1.820972  0.535569  7.76   44.4885  358.3927   21.7062  51 Nov. 10    56*    1951    -    1976    9    Arend                       Marsden     1986
  50P/1959 N1       1959 Sept. 1.2030  1.831535  0.533958  7.79   44.5938  358.3067   21.6553  59 Aug. 20    56*    1951    -    1976    9    Arend                       Marsden     1986
  50P               1967 June 13.6578  1.822119  0.535165  7.76   44.6852  358.2249   21.6690  67 May  30    56*    1951    -    1976    9    Arend                       Marsden     1986
  50P               1975 May  24.6925  1.846923  0.537636  7.98   46.9210  356.3568   19.9620  75 May  28    56*    1951    -    1976    9    Arend                       Marsden     1986
  50P               1983 May  22.3906  1.856901  0.536392  8.02   46.9287  356.3249   19.9330  83 May  26  0.00*    1951    -    1976    9    Arend                       Marsden     1983
  50P               1991 May  26.0220  1.850061  0.537033  7.99   47.0688  356.1947   19.9354  91 May  24 +0.01*    1951    -    1976    9    Arend                       Marsden     1988
  51P/1953 P1       1953 Sept.22.1413  1.693984  0.535909  6.97  219.3887  137.3008   11.5955  53 Sept.20    37*    1953    -    1980    9    Harrington                  Forti       1989
  51P/1960 P1       1960 June 28.1914  1.582449  0.559208  6.80  232.8613  119.8229    8.6847  60 July  5    37*    1953    -    1980    9    Harrington                  Forti       1989
  51P               1980 Dec. 24.5696  1.604467  0.555764  6.86  233.0491  119.6266    8.6475  80 Dec. 27   101*    1980    -    1994    9    Harrington                  Nakano      1994
  51P               1987 Oct. 31.7875  1.595910  0.557133  6.84  233.0525  119.6158    8.6537  87 Oct. 12   101*    1980    -    1994    9    Harrington                  Nakano      1994
  51P               1994 Aug. 23.2338  1.571888  0.561339  6.78  233.4550  119.2626    8.6557  94 Sept. 5   101*    1980    -    1994    9    Harrington                  Nakano      1994
  52P/1955 F1       1954 Dec. 12.8464  1.774228  0.524187  7.20  338.0895  146.6416   16.8220  54 Dec.  4    22*    1955    -    1969    9    Harrington-Abell            Forti       1989
  52P/1962 B1       1962 Feb. 23.7768  1.781280  0.523090  7.22  338.0212  146.6410   16.8100  62 Feb. 25    22*    1955    -    1969    9    Harrington-Abell            Forti       1989
