   .298D+01     .0356   11.1258    1.1780   97.1914
   .298D+01     .0357   11.1642    1.1793   97.2262
   .298D+01     .0357   11.2022    1.1805   97.2606
   .299D+01     .0357   11.2399    1.1817   97.2945
   .300D+01     .0358   11.2772    1.1828   97.3279
   .300D+01     .0358   11.3142    1.1840   97.3609
   .300D+01     .0358   11.3509    1.1852   97.3935
   .301D+01     .0358   11.3873    1.1863   97.4257
   .302D+01     .0359   11.4233    1.1874   97.4575
   .302D+01     .0359   11.4590    1.1885   97.4889
   .302D+01     .0359   11.4944    1.1897   97.5199
   .303D+01     .0360   11.5295    1.1908   97.5505
   .304D+01     .0360   11.5643    1.1918   97.5808
   .304D+01     .0360   11.5988    1.1929   97.6106
   .304D+01     .0361   11.6330    1.1940   97.6401
   .305D+01     .0361   11.6669    1.1950   97.6692
   .306D+01     .0361   11.7005    1.1961   97.6980
   .306D+01     .0362   11.7338    1.1971   97.7265
   .306D+01     .0362   11.7669    1.1981   97.7545
   .307D+01     .0362   11.7996    1.1991   97.7823
   .308D+01     .0363   11.8321    1.2001   97.8097
   .308D+01     .0363   11.8643    1.2011   97.8368
   .308D+01     .0363   11.8962    1.2021   97.8636
   .309D+01     .0364   11.9278    1.2031   97.8900
   .310D+01     .0364   11.9592    1.2040   97.9162
   .310D+01     .0364   11.9903    1.2050   97.9420
   .310D+01     .0365   12.0212    1.2059   97.9676
   .311D+01     .0365   12.0518    1.2068   97.9928
   .312D+01     .0365   12.0821    1.2078   98.0178
   .312D+01     .0365   12.1122    1.2087   98.0424
   .312D+01     .0366   12.1420    1.2096   98.0668
   .313D+01     .0366   12.1716    1.2105   98.0909
   .314D+01     .0366   12.2010    1.2114   98.1148
   .314D+01     .0367   12.2301    1.2123   98.1383
   .315D+01     .0367   12.2589    1.2131   98.1616
   .315D+01     .0367   12.2875    1.2140   98.1847
   .316D+01     .0368   12.3159    1.2148   98.2074
   .316D+01     .0368   12.3440    1.2157   98.2299
   .317D+01     .0368   12.3719    1.2165   98.2522
   .317D+01     .0369   12.3996    1.2174   98.2742
   .318D+01     .0369   12.4271    1.2182   98.2960
   .318D+01     .0369   12.4543    1.2190   98.3176
   .319D+01     .0370   12.4813    1.2198   98.3389
   .319D+01     .0370   12.5081    1.2206   98.3599
   .320D+01     .0370   12.5347    1.2214   98.3808
   .320D+01     .0371   12.5610    1.2222   98.4014
   .321D+01     .0371   12.5872    1.2230   98.4218
   .321D+01     .0371   12.6131    1.2237   98.4420
   .321D+01     .0372   12.6388    1.2245   98.4619
   .322D+01     .0372   12.6643    1.2253   98.4817
   .323D+01     .0372   12.6896    1.2260   98.5012
   .323D+01     .0373   12.7147    1.2267   98.5205
   .323D+01     .0373   12.7396    1.2275   98.5396
   .324D+01     .0373   12.7643    1.2282   98.5586
   .325D+01     .0374   12.7888    1.2289   98.5773
   .325D+01     .0374   12.8131    1.2296   98.5958
   .325D+01     .0375   12.8372    1.2304   98.6141
   .326D+01     .0375   12.8611    1.2311   98.6323
   .327D+01     .0375   12.8849    1.2318   98.6502
   .327D+01     .0376   12.9084    1.2324   98.6680
   .327D+01     .0376   12.9317    1.2331   98.6855
   .328D+01     .0376   12.9549    1.2338   98.7029
   .329D+01     .0377   12.9779    1.2345   98.7202
   .329D+01     .0377   13.0007    1.2351   98.7372
   .329D+01     .0377   13.0233    1.2358   98.7541
   .330D+01     .0378   13.0458    1.2365   98.7708
   .331D+01     .0378   13.0680    1.2371   98.7873
   .331D+01     .0378   13.0901    1.2377   98.8036
   .331D+01     .0379   13.1120    1.2384   98.8198
   .332D+01     .0379   13.1338    1.2390   98.8359
   .333D+01     .0379   13.1554    1.2396   98.8517
   .333D+01     .0380   13.1768    1.2403   98.8674
   .333D+01     .0380   13.1980    1.2409   98.8830
   .334D+01     .0380   13.2191    1.2415   98.8984
   .335D+01     .0381   13.2400    1.2421   98.9136
   .335D+01     .0381   13.2607    1.2427   98.9287
   .335D+01     .0381   13.2813    1.2433   98.9436
   .336D+01     .0382   13.3017    1.2439   98.9584
   .337D+01     .0382   13.3220    1.2444   98.9731
   .337D+01     .0382   13.3421    1.2450   98.9876
   .338D+01     .0383   13.3620    1.2456   99.0019
   .338D+01     .0383   13.3818    1.2462   99.0161
   .339D+01     .0383   13.4015    1.2467   99.0302
   .339D+01     .0384   13.4210    1.2473   99.0442
   .340D+01     .0384   13.4403    1.2478   99.0580
   .340D+01     .0384   13.4595    1.2484   99.0716
   .341D+01     .0385   13.4785    1.2489   99.0852
   .341D+01     .0385   13.4974    1.2495   99.0986
   .342D+01     .0386   13.5162    1.2500   99.1119
   .342D+01     .0386   13.5348    1.2505   99.1250
   .343D+01     .0386   13.5532    1.2510   99.1380
   .343D+01     .0387   13.5716    1.2516   99.1509
   .344D+01     .0387   13.5897    1.2521   99.1637
   .344D+01     .0387   13.6078    1.2526   99.1764
   .345D+01     .0388   13.6257    1.2531   99.1889
   .345D+01     .0388   13.6434    1.2536   99.2013
   .346D+01     .0388   13.6611    1.2541   99.2136
   .346D+01     .0389   13.6786    1.2546   99.2258
   .346D+01     .0389   13.6959    1.2551   99.2379
   .347D+01     .0389   13.7132    1.2556   99.2498
   .348D+01     .0390   13.7302    1.2560   99.2616
   .348D+01     .0390   13.7472    1.2565   99.2734
   .348D+01     .0390   13.7640    1.2570   99.2850
   .349D+01     .0391   13.7807    1.2575   99.2965
   .350D+01     .0391   13.7973    1.2579   99.3079
   .350D+01     .0391   13.8138    1.2584   99.3192
   .350D+01     .0392   13.8301    1.2588   99.3304
   .351D+01     .0392   13.8463    1.2593   99.3414
   .352D+01     .0393   13.8624    1.2597   99.3524
   .352D+01     .0393   13.8783    1.2602   99.3633
   .352D+01     .0393   13.8942    1.2606   99.3741
   .353D+01     .0394   13.9099    1.2611   99.3847
   .354D+01     .0394   13.9255    1.2615   99.3953
   .354D+01     .0394   13.9409    1.2619   99.4058
   .354D+01     .0395   13.9563    1.2624   99.4162
   .355D+01     .0395   13.9715    1.2628   99.4265
   .356D+01     .0395   13.9867    1.2632   99.4367
   .356D+01     .0396   14.0017    1.2636   99.4467
   .356D+01     .0396   14.0166    1.2640   99.4568
   .357D+01     .0396   14.0313    1.2644   99.4667
   .358D+01     .0397   14.0460    1.2648   99.4765
   .358D+01     .0397   14.0606    1.2652   99.4862
   .358D+01     .0397   14.0750    1.2656   99.4959
   .359D+01     .0398   14.0893    1.2660   99.5054
   .360D+01     .0398   14.1036    1.2664   99.5149
   .360D+01     .0399   14.1177    1.2668   99.5243
   .360D+01     .0399   14.1317    1.2672   99.5335
   .361D+01     .0399   14.1456    1.2676   99.5428
   .362D+01     .0400   14.1594    1.2680   99.5519
   .362D+01     .0400   14.1731    1.2683   99.5609
   .362D+01     .0400   14.1867    1.2687   99.5699
   .363D+01     .0401   14.2002    1.2691   99.5788
   .364D+01     .0401   14.2135    1.2695   99.5876
   .364D+01     .0401   14.2268    1.2698   99.5963
   .365D+01     .0402   14.2400    1.2702   99.6049
   .365D+01     .0402   14.2531    1.2705   99.6135
   .366D+01     .0402   14.2661    1.2709   99.6220
   .366D+01     .0403   14.2789    1.2712   99.6304
   .367D+01     .0403   14.2917    1.2716   99.6387
   .367D+01     .0403   14.3044    1.2719   99.6470
   .368D+01     .0404   14.3170    1.2723   99.6551
   .368D+01     .0404   14.3295    1.2726   99.6632
   .369D+01     .0404   14.3419    1.2730   99.6713
   .369D+01     .0405   14.3542    1.2733   99.6792
   .370D+01     .0405   14.3664    1.2736   99.6871
   .370D+01     .0406   14.3785    1.2740   99.6950
   .371D+01     .0406   14.3905    1.2743   99.7027
   .371D+01     .0406   14.4024    1.2746   99.7104
   .372D+01     .0407   14.4143    1.2749   99.7180
   .372D+01     .0407   14.4260    1.2752   99.7255
   .373D+01     .0407   14.4377    1.2756   99.7330
   .373D+01     .0408   14.4492    1.2759   99.7404
   .373D+01     .0408   14.4607    1.2762   99.7478
   .374D+01     .0408   14.4721    1.2765   99.7550
   .375D+01     .0409   14.4834    1.2768   99.7622
   .375D+01     .0409   14.4946    1.2771   99.7694
   .375D+01     .0409   14.5057    1.2774   99.7765
   .376D+01     .0410   14.5168    1.2777   99.7835
   .377D+01     .0410   14.5277    1.2780   99.7904
   .377D+01     .0410   14.5386    1.2783   99.7973
   .377D+01     .0411   14.5494    1.2786   99.8041
   .378D+01     .0411   14.5601    1.2788   99.8109
   .379D+01     .0411   14.5707    1.2791   99.8176
   .379D+01     .0412   14.5812    1.2794   99.8243
   .379D+01     .0412   14.5917    1.2797   99.8308
   .380D+01     .0413   14.6020    1.2800   99.8374
   .381D+01     .0413   14.6123    1.2802   99.8438
   .381D+01     .0413   14.6225    1.2805   99.8502
   .381D+01     .0414   14.6327    1.2808   99.8566
   .382D+01     .0414   14.6427    1.2811   99.8629
   .383D+01     .0414   14.6527    1.2813   99.8691
   .383D+01     .0415   14.6626    1.2816   99.8753
   .383D+01     .0415   14.6724    1.2818   99.8814
   .384D+01     .0415   14.6821    1.2821   99.8875
   .385D+01     .0416   14.6918    1.2824   99.8935
   .385D+01     .0416   14.7014    1.2826   99.8995
   .385D+01     .0416   14.7109    1.2829   99.9054
   .386D+01     .0417   14.7203    1.2831   99.9112
   .387D+01     .0417   14.7297    1.2834   99.9170
   .387D+01     .0417   14.7390    1.2836   99.9228
   .388D+01     .0418   14.7482    1.2839   99.9285
   .388D+01     .0418   14.7573    1.2841   99.9341
   .389D+01     .0418   14.7664    1.2843   99.9397
   .389D+01     .0419   14.7754    1.2846   99.9453
   .390D+01     .0419   14.7843    1.2848   99.9508
   .390D+01     .0419   14.7931    1.2850   99.9562
   .391D+01     .0420   14.8019    1.2853   99.9616
   .391D+01     .0420   14.8106    1.2855   99.9669
   .392D+01     .0420   14.8193    1.2857   99.9722
   .392D+01     .0421   14.8278    1.2860   99.9775
   .393D+01     .0421   14.8363    1.2862   99.9827
   .393D+01     .0421   14.8447    1.2864   99.9878
   .394D+01     .0422   14.8531    1.2866   99.9929
   .394D+01     .0422   14.8614    1.2868   99.9980
   .395D+01     .0423   14.8696    1.2871  100.0030
   .395D+01     .0423   14.8778    1.2873  100.0079
   .396D+01     .0423   14.8859    1.2875  100.0129
   .396D+01     .0424   14.8939    1.2877  100.0177
   .397D+01     .0424   14.9018    1.2879  100.0226
   .397D+01     .0424   14.9097    1.2881  100.0273
   .398D+01     .0425   14.9176    1.2883  100.0321
   .398D+01     .0425   14.9253    1.2885  100.0368
   .398D+01     .0425   14.9330    1.2887  100.0414
   .399D+01     .0426   14.9407    1.2889  100.0460
   .400D+01     .0426   14.9482    1.2891  100.0506
   .400D+01     .0426   14.9557    1.2893  100.0551
   .400D+01     .0427   14.9632    1.2895  100.0596
   .401D+01     .0427   14.9706    1.2897  100.0640
   .401D+01     .0427   14.9779    1.2899  100.0684
   .402D+01     .0428   14.9851    1.2901  100.0728
   .403D+01     .0428   14.9923    1.2903  100.0771
   .403D+01     .0428   14.9995    1.2904  100.0814
   .404D+01     .0429   15.0065    1.2906  100.0856
   .404D+01     .0429   15.0136    1.2908  100.0898
   .404D+01     .0429   15.0205    1.2910  100.0939
   .405D+01     .0430   15.0274    1.2912  100.0981
   .405D+01     .0430   15.0342    1.2914  100.1021
   .406D+01     .0430   15.0410    1.2915  100.1062
   .407D+01     .0431   15.0477    1.2917  100.1102
   .407D+01     .0431   15.0544    1.2919  100.1141
   .408D+01     .0431   15.0610    1.2920  100.1180
   .408D+01     .0432   15.0675    1.2922  100.1219
   .408D+01     .0432   15.0740    1.2924  100.1258
   .409D+01     .0432   15.0805    1.2925  100.1296
   .409D+01     .0433   15.0868    1.2927  100.1333
   .410D+01     .0433   15.0932    1.2929  100.1371
   .411D+01     .0433   15.0994    1.2930  100.1408
   .411D+01     .0434   15.1056    1.2932  100.1444
   .412D+01     .0434   15.1118    1.2933  100.1481
   .412D+01     .0434   15.1179    1.2935  100.1517
   .412D+01     .0435   15.1239    1.2937  100.1552
   .413D+01     .0435   15.1299    1.2938  100.1587
   .413D+01     .0435   15.1358    1.2940  100.1622
   .414D+01     .0436   15.1417    1.2941  100.1657
   .415D+01     .0436   15.1476    1.2943  100.1691
   .415D+01     .0436   15.1533    1.2944  100.1725
   .416D+01     .0437   15.1591    1.2946  100.1758
   .416D+01     .0437   15.1647    1.2947  100.1791
   .417D+01     .0437   15.1703    1.2948  100.1824
   .417D+01     .0437   15.1759    1.2950  100.1857
   .417D+01     .0438   15.1814    1.2951  100.1889
   .418D+01     .0438   15.1869    1.2953  100.1920
   .419D+01     .0438   15.1923    1.2954  100.1952
   .419D+01     .0439   15.1977    1.2955  100.1983
   .420D+01     .0439   15.2030    1.2957  100.2014
   .420D+01     .0439   15.2082    1.2958  100.2045
   .421D+01     .0440   15.2135    1.2959  100.2075
   .421D+01     .0440   15.2186    1.2961  100.2105
   .421D+01     .0440   15.2237    1.2962  100.2134
   .422D+01     .0441   15.2288    1.2963  100.2164
   .423D+01     .0441   15.2338    1.2965  100.2193
   .423D+01     .0441   15.2388    1.2966  100.2221
   .424D+01     .0442   15.2437    1.2967  100.2250
   .424D+01     .0442   15.2486    1.2968  100.2278
   .425D+01     .0442   15.2534    1.2970  100.2306
   .425D+01     .0443   15.2582    1.2971  100.2333
   .425D+01     .0443   15.2629    1.2972  100.2360
   .426D+01     .0443   15.2676    1.2973  100.2387
   .426D+01     .0444   15.2722    1.2974  100.2414
   .427D+01     .0444   15.2768    1.2976  100.2440
   .428D+01     .0444   15.2814    1.2977  100.2466
   .428D+01     .0444   15.2859    1.2978  100.2492
   .429D+01     .0445   15.2903    1.2979  100.2518
   .429D+01     .0445   15.2947    1.2980  100.2543
   .429D+01     .0445   15.2991    1.2981  100.2568
   .430D+01     .0446   15.3034    1.2982  100.2592
   .430D+01     .0446   15.3077    1.2983  100.2617
   .431D+01     .0446   15.3119    1.2984  100.2641
   .432D+01     .0447   15.3161    1.2985  100.2665
   .432D+01     .0447   15.3203    1.2986  100.2688
   .433D+01     .0447   15.3244    1.2987  100.2712
   .433D+01     .0448   15.3284    1.2988  100.2735
   .433D+01     .0448   15.3325    1.2989  100.2757
   .434D+01     .0448   15.3364    1.2990  100.2780
   .434D+01     .0448   15.3404    1.2991  100.2802
   .435D+01     .0449   15.3442    1.2992  100.2824
   .436D+01     .0449   15.3481    1.2993  100.2846
   .436D+01     .0449   15.3519    1.2994  100.2868
   .437D+01     .0450   15.3557    1.2995  100.2889
   .437D+01     .0450   15.3594    1.2996  100.2910
   .438D+01     .0450   15.3631    1.2997  100.2931
   .438D+01     .0451   15.3667    1.2998  100.2951
   .438D+01     .0451   15.3703    1.2999  100.2971
   .439D+01     .0451   15.3739    1.3000  100.2991
   .440D+01     .0451   15.3774    1.3001  100.3011
   .440D+01     .0452   15.3809    1.3002  100.3031
   .441D+01     .0452   15.3843    1.3002  100.3050
   .441D+01     .0452   15.3877    1.3003  100.3069
   .442D+01     .0453   15.3911    1.3004  100.3088
   .442D+01     .0453   15.3944    1.3005  100.3107
   .442D+01     .0453   15.3977    1.3006  100.3125
   .443D+01     .0454   15.4009    1.3006  100.3143
   .444D+01     .0454   15.4042    1.3007  100.3161
   .444D+01     .0454   15.4073    1.3008  100.3179
   .445D+01     .0454   15.4105    1.3009  100.3196
   .445D+01     .0455   15.4136    1.3010  100.3213
   .446D+01     .0455   15.4166    1.3010  100.3230
   .446D+01     .0455   15.4196    1.3011  100.3247
   .446D+01     .0456   15.4226    1.3012  100.3264
   .447D+01     .0456   15.4256    1.3013  100.3280
   .448D+01     .0456   15.4285    1.3013  100.3296
   .448D+01     .0456   15.4314    1.3014  100.3312
   .449D+01     .0457   15.4342    1.3015  100.3328
   .449D+01     .0457   15.4370    1.3015  100.3344
   .450D+01     .0457   15.4398    1.3016  100.3359
   .450D+01     .0458   15.4425    1.3017  100.3374
   .450D+01     .0458   15.4452    1.3017  100.3389
   .451D+01     .0458   15.4479    1.3018  100.3404
   .451D+01     .0458   15.4505    1.3019  100.3418
   .452D+01     .0459   15.4531    1.3019  100.3432
   .453D+01     .0459   15.4557    1.3020  100.3446
   .453D+01     .0459   15.4582    1.3021  100.3460
   .454D+01     .0459   15.4607    1.3021  100.3474
   .454D+01     .0460   15.4631    1.3022  100.3488
   .454D+01     .0460   15.4656    1.3022  100.3501
   .455D+01     .0460   15.4680    1.3023  100.3514
   .455D+01     .0461   15.4703    1.3023  100.3527
   .456D+01     .0461   15.4726    1.3024  100.3540
   .457D+01     .0461   15.4749    1.3025  100.3552
   .457D+01     .0461   15.4772    1.3025  100.3565
   .458D+01     .0462   15.4794    1.3026  100.3577
   .458D+01     .0462   15.4816    1.3026  100.3589
   .458D+01     .0462   15.4838    1.3027  100.3601
   .459D+01     .0462   15.4859    1.3027  100.3612
   .459D+01     .0463   15.4880    1.3028  100.3624
   .460D+01     .0463   15.4901    1.3028  100.3635
   .461D+01     .0463   15.4921    1.3029  100.3646
   .461D+01     .0463   15.4942    1.3029  100.3657
   .462D+01     .0464   15.4961    1.3030  100.3668
   .462D+01     .0464   15.4981    1.3030  100.3678
   .462D+01     .0464   15.5000    1.3031  100.3689
   .463D+01     .0465   15.5019    1.3031  100.3699
   .463D+01     .0465   15.5038    1.3032  100.3709
   .464D+01     .0465   15.5056    1.3032  100.3719
   .465D+01     .0465   15.5074    1.3032  100.3729
   .465D+01     .0466   15.5092    1.3033  100.3738
   .466D+01     .0466   15.5109    1.3033  100.3748
   .466D+01     .0466   15.5126    1.3034  100.3757
   .467D+01     .0466   15.5143    1.3034  100.3766
   .467D+01     .0467   15.5160    1.3035  100.3775
   .467D+01     .0467   15.5176    1.3035  100.3784
   .468D+01     .0467   15.5192    1.3035  100.3792
   .469D+01     .0467   15.5208    1.3036  100.3801
   .469D+01     .0468   15.5224    1.3036  100.3809
   .470D+01     .0468   15.5239    1.3036  100.3817
   .470D+01     .0468   15.5254    1.3037  100.3825
   .471D+01     .0468   15.5268    1.3037  100.3833
   .471D+01     .0468   15.5283    1.3037  100.3841
   .471D+01     .0469   15.5297    1.3038  100.3848
   .472D+01     .0469   15.5311    1.3038  100.3856
   .473D+01     .0469   15.5325    1.3038  100.3863
   .473D+01     .0469   15.5338    1.3039  100.3870
   .474D+01     .0470   15.5351    1.3039  100.3877
   .474D+01     .0470   15.5364    1.3039  100.3884
   .475D+01     .0470   15.5377    1.3040  100.3891
   .475D+01     .0470   15.5389    1.3040  100.3897
   .475D+01     .0471   15.5401    1.3040  100.3904
   .476D+01     .0471   15.5413    1.3041  100.3910
   .476D+01     .0471   15.5425    1.3041  100.3916
   .477D+01     .0471   15.5436    1.3041  100.3922
   .478D+01     .0471   15.5447    1.3041  100.3928
   .478D+01     .0472   15.5458    1.3042  100.3934
   .479D+01     .0472   15.5469    1.3042  100.3940
   .479D+01     .0472   15.5479    1.3042  100.3945
   .479D+01     .0472   15.5490    1.3042  100.3950
   .480D+01     .0473   15.5500    1.3043  100.3956
   .480D+01     .0473   15.5510    1.3043  100.3961
   .481D+01     .0473   15.5519    1.3043  100.3966
   .482D+01     .0473   15.5528    1.3043  100.3971
   .482D+01     .0473   15.5538    1.3043  100.3976
   .483D+01     .0474   15.5547    1.3044  100.3980
   .483D+01     .0474   15.5555    1.3044  100.3985
   .483D+01     .0474   15.5564    1.3044  100.3989
   .484D+01     .0474   15.5572    1.3044  100.3994
   .484D+01     .0474   15.5580    1.3044  100.3998
   .485D+01     .0475   15.5588    1.3045  100.4002
   .486D+01     .0475   15.5596    1.3045  100.4006
   .486D+01     .0475   15.5603    1.3045  100.4010
   .487D+01     .0475   15.5610    1.3045  100.4014
   .487D+01     .0475   15.5618    1.3045  100.4017
   .488D+01     .0476   15.5624    1.3045  100.4021
   .488D+01     .0476   15.5631    1.3046  100.4024
   .488D+01     .0476   15.5638    1.3046  100.4028
   .489D+01     .0476   15.5644    1.3046  100.4031
   .490D+01     .0476   15.5650    1.3046  100.4034
   .490D+01     .0476   15.5656    1.3046  100.4037
   .491D+01     .0477   15.5662    1.3046  100.4040
   .491D+01     .0477   15.5668    1.3046  100.4043
   .492D+01     .0477   15.5673    1.3047  100.4046
   .492D+01     .0477   15.5678    1.3047  100.4049
   .492D+01     .0477   15.5683    1.3047  100.4051
   .493D+01     .0478   15.5688    1.3047  100.4054
   .494D+01     .0478   15.5693    1.3047  100.4056
   .494D+01     .0478   15.5698    1.3047  100.4059
   .495D+01     .0478   15.5702    1.3047  100.4061
   .495D+01     .0478   15.5706    1.3047  100.4063
   .496D+01     .0478   15.5710    1.3047  100.4065
   .496D+01     .0479   15.5714    1.3048  100.4067
   .496D+01     .0479   15.5718    1.3048  100.4069
   .497D+01     .0479   15.5722    1.3048  100.4071
   .498D+01     .0479   15.5726    1.3048  100.4073
   .498D+01     .0479   15.5729    1.3048  100.4074
   .499D+01     .0479   15.5732    1.3048  100.4076
   .499D+01     .0479   15.5735    1.3048  100.4078
   .500D+01     .0480   15.5738    1.3048  100.4079
   .500D+01     .0480   15.5741    1.3048  100.4081
   .500D+01     .0480   15.5744    1.3048  100.4082
   .501D+01     .0480   15.5746    1.3048  100.4083
   .501D+01     .0480   15.5749    1.3048  100.4085
   .502D+01     .0480   15.5751    1.3048  100.4086
   .503D+01     .0480   15.5753    1.3048  100.4087
   .503D+01     .0481   15.5756    1.3048  100.4088
   .504D+01     .0481   15.5758    1.3049  100.4089
   .504D+01     .0481   15.5759    1.3049  100.4090
   .504D+01     .0481   15.5761    1.3049  100.4091
   .505D+01     .0481   15.5763    1.3049  100.4092
   .505D+01     .0481   15.5765    1.3049  100.4092
   .506D+01     .0481   15.5766    1.3049  100.4093
   .507D+01     .0481   15.5767    1.3049  100.4094
   .507D+01     .0481   15.5769    1.3049  100.4094
   .508D+01     .0482   15.5770    1.3049  100.4095
   .508D+01     .0482   15.5771    1.3049  100.4096
   .508D+01     .0482   15.5772    1.3049  100.4096
   .509D+01     .0482   15.5773    1.3049  100.4097
   .509D+01     .0482   15.5774    1.3049  100.4097
   .510D+01     .0482   15.5775    1.3049  100.4097
